cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frYJnbcWkY,them not putting in the work is applicable to all of their live action adaptations without poc as well so… what’s your point?,1 bulan yang lalu,Oukisglaive,UCcBRNS24z1iRW9GBcMWCGDw,77,https://yt3.ggpht.com/RssPrmBlS2-B6IL5sMXGvpAErylxYMbdwcDX5MXB1kW4A4PGJXYmbFFMQFoHHRJzNYMAK1edNg=s176-c-k-c0x00ffffff-no-rj,false,true,1664341270.437961
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frYL5kGqN4,I read this comment and I still don't understand to be honest 😅,1 bulan yang lalu,DeQuentin Miller,UC0xoXRd9lsU5butH1uoGxWQ,54,https://yt3.ggpht.com/ytc/AMLnZu-vG5WDar1PKAv2MjQwI7b9FVDfEZXS2KB2a3XX8w=s176-c-k-c0x00ffffff-no-rj,false,true,1664341270.439903
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frYSriZ3nH,That lord of the rings quote is so larpy. You’re talking about a multi billion dollar company remaking their movies. Of course those are soulless and pandering products. It’s insane people are actually turning this into a culture war issue.,1 bulan yang lalu,Why,UCj_ehLJolyME6O6IkUY_M6g,94,https://yt3.ggpht.com/6D4APpbV86vj-SOsP-kCeXy4mipGZszH2CMO8BKhdVc5_r-9xy4cq2LgSkTTLcvDrLo39CxW=s176-c-k-c0x00ffffff-no-rj,false,true,1664341270.441857
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frZ9zXILpC,I love the scene when you started explaining all of this. <3,1 bulan yang lalu,I junk mown,UCWWUStFlN-bx5YyDt2TK2kw,42,https://yt3.ggpht.com/JfYHxN8vqsY8rstH_kC5t32efLwQLDSZrwtH4KbJ4LHsBpBZeGE2cLacQJzwhYHZHqY5iiJs=s176-c-k-c0x00ffffff-no-rj,false,true,1664341270.443821
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frZhAQliYr," @TheSharks™  Pretty much, except for invading Poland.",1 bulan yang lalu,Kevin Moore Jr.,UCxE4B773HOMMWTNm4YCetCA,6,https://yt3.ggpht.com/ytc/AMLnZu-7fJoTJF1Jy5PTI7nnWHNYK30WQGx3Ld42vfpXc7QyZosq1D8XaR1jSPNAnmKB=s176-c-k-c0x00ffffff-no-rj,false,true,1664341270.445733
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frZoaeNBcV,"It's really touching that Ariel said, ""I came on a quota system.""",1 bulan yang lalu,ᄀᄋ,UCyPXX3ATeTKW5yerClbpRIQ,38,https://yt3.ggpht.com/ytc/AMLnZu8kPb_YUVJ-k153xjW-xcnPIRajGd_-zI2c7UtggHI=s176-c-k-c0x00ffffff-no-rj,false,true,1664341270.447726
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frZxUcETAy," @𝐼𝑡 𝐺𝑖𝑟𝑙  So you admitted that Disney actually didn't care about poc but just want money? There are billions people in this world. I doubt they couldn't find a true ginger girl who sings well to play Ariel. If you only cast people based on their spirit and disregarding the original work description, then I'm looking forward to Black Panther played by white guy, Pocahontas played by Asian girl, and new Mulan played by Mexican girl. It doesn't matter what race they are or skin color they have, as long as they're good at acting and carry the spirit of that role, right? 👍

What's so hard about coming up with something new? People love Tiana and her movie is awesome. They're just getting lazy and get away with it by riding the WOKE train.",1 bulan yang lalu,Lewis Catlord,UCDPklhrMXNtCLcWy4Okcr5w,383,https://yt3.ggpht.com/ytc/AMLnZu9dwc9fxAIasigkh7LDPK7h6pwOKsDRhu_ZpU9HFQ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341270.449665
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9fr_-06VIjN," @danielle meikle  Blackwashing isn't a ""controversy""?.... ok so you don't mind if black panther gets race swapped to a white ginger man?",1 bulan yang lalu,Robert McDougall,UCK9wusU1scY9MhdIXpCXkag,255,https://yt3.ggpht.com/ytc/AMLnZu80hNGRrKpMk4lVUHl4DxkLqXUKc6L1FzGI4w=s176-c-k-c0x00ffffff-no-rj,false,true,1664341270.451613
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9fr_F7ZyYso, @Bri K  that made my night,1 bulan yang lalu,Eveniftheydo77,UCg12oeRVqAyhemDg3ZSqzKw,1,https://yt3.ggpht.com/ytc/AMLnZu8PDJ7Ab0UO7dwk4YJ2SomwUXWyfi3YClDay0OEwTMbFyZ9gEzgTEwfAf_gIyoh=s176-c-k-c0x00ffffff-no-rj,false,true,1664341270.45353
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9fr_FO8fZzn,Thank you!!,1 bulan yang lalu,Spartan_A117,UCj824KpfPrg82o1KosEdomA,5,https://yt3.ggpht.com/ytc/AMLnZu9FzgcZWhSZntpIJxbAqsnv0nn6IIYJ9zNyOxnEDw=s176-c-k-c0x00ffffff-no-rj,false,true,1664341270.455457
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9fr_LsV13VD,Thank you! Because I’m getting old and don’t really keep up with the latest internet memes.,1 bulan yang lalu,Jesse Ray,UCDyHVa4rADKPuiWMbnCFXKA,26,https://yt3.ggpht.com/ytc/AMLnZu-LN3cJLcD7jtGEZMey-uFyFr5XuLYc6EXdlpSF=s176-c-k-c0x00ffffff-no-rj,false,true,1664341270.457361
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9fr_NxaRZxV, @IAMsoIExist  Video has over 1 million dislikes but okay,1 bulan yang lalu,Not A Bot,UCvstsDU5HbvqacYgvJn0USA,44,https://yt3.ggpht.com/ToR3LD9cMqOPEOFP7CVLk7J5wQzbYF9TnqsLeq2HgZhS0tWvTVwkcY7c2EgKBC_D9jHnvfuL=s176-c-k-c0x00ffffff-no-rj,false,true,1664341270.459266
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9fr_bM-ZA0Y, @Why  That because the writers made it into a culture war issue facepalm,1 bulan yang lalu,Robert McDougall,UCK9wusU1scY9MhdIXpCXkag,54,https://yt3.ggpht.com/ytc/AMLnZu80hNGRrKpMk4lVUHl4DxkLqXUKc6L1FzGI4w=s176-c-k-c0x00ffffff-no-rj,false,true,1664341270.46118
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9fr_pYF8TSi,"I would always read the comments and live because they were clearly ridiculous, but this puts its into perspective. Thank you",1 bulan yang lalu,Triple  Hayes,UCHeg7bsnM8KvVSBeaDLVzxg,7,https://yt3.ggpht.com/ytc/AMLnZu_56hHrc-KURij4hr8CIF1d4SsaMKLIOvjn90xJZzq28Kg7nIlIvoc0DLrN6IGz=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.297074
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9fraHawZeyl," @Robert McDougall  
No. You did. The writers made a mermaid black. That’s not “culture war”.",1 bulan yang lalu,Why,UCj_ehLJolyME6O6IkUY_M6g,89,https://yt3.ggpht.com/6D4APpbV86vj-SOsP-kCeXy4mipGZszH2CMO8BKhdVc5_r-9xy4cq2LgSkTTLcvDrLo39CxW=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.301687
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9fradtyN_1y,YOU BROKE THE CHAIN,1 bulan yang lalu,Jawahani Hmmm,UCx5ZeJJieGQMHW79GsSfbXw,6,https://yt3.ggpht.com/ytc/AMLnZu9Joruh6uVZjtzjAbemKEVvO7mgra_J9Hdu1Q=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.305736
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9fraiwPS8mh,Why are people critiquing it? There's nothing showed in this. Don't get me wrong this will most likely suck like the Mulan movie and every other remake but what is there to criticize here?,1 bulan yang lalu,Rick Soldier of God,UCDDyC7q6SFcS5bU-ik8Xp6A,65,https://yt3.ggpht.com/W55ZKQCGA239xCElgRleKy73scA5B5ebNQQpw_-PBn3wZ0fhnQE4lS7ZM_fXCG0A4jqnK5ORHQk=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.309775
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9fral9NVZUj, @Lewis Catlord  Did you see that they just announced a new black Disney princess named Asha for the new original movie Wish? Do you also remember Tiana in Princess and the Frog?,1 bulan yang lalu,ItsGarden,UCje3zJgOCWLNHAaeus6WiWA,33,https://yt3.ggpht.com/rIhpSvSw2aEk_h-NdLrNpjeHjL4RcFA0_5DTQRzWXvidBXas_PzeZu3k8wCWpAiM1kFen7XmPZI=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.31333
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9fravP1E6S8, @JOHN Dickson  They literally annoced an afro-latina animated princess 2 days ago lol what are you on about? They didn't trick any audience lol she got the role cause her audition was the best.,1 bulan yang lalu,EmperorPiplup,UCOhKEyBOTLc89KIIjbhlrgQ,103,https://yt3.ggpht.com/wkcmV8Mx84ZmyIi55KG8qC9QG9Q1RBFoyHMmseEi2OFIQTcf2prmJBB-Cea_yW3I1CM_YHhEjQ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.316851
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frax5WvHfj,friday march 24th 1933 judea declared war on Germany. 1933,1 bulan yang lalu,mackk123,UCseBTU9252F4ROn3bWEQKHg,5,https://yt3.ggpht.com/ytc/AMLnZu_-Jni2sNqQbf4K6KHCHgs1mjei1DIQ9TmLeA=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.320389
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frbQjGN3eC, @Robert McDougall  i literally commented that i didn’t understand. so i’m not even sure what u mean,1 bulan yang lalu,danielle meikle,UCDqp0Vb_1TOegRtrdINyG3w,3,https://yt3.ggpht.com/ytc/AMLnZu-7AMarQhDQjVvJ5qfqsPzHepax0pgXfwkRY1o5=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.323554
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frbb6A8KMK," @Kevin Moore Jr.  the czechs welcomed the ""invading"" Germans with flowers and parades",1 bulan yang lalu,mackk123,UCseBTU9252F4ROn3bWEQKHg,10,https://yt3.ggpht.com/ytc/AMLnZu_-Jni2sNqQbf4K6KHCHgs1mjei1DIQ9TmLeA=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.326706
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frbcsBzWqA,"Thanks, was so confused as well with all of the comments",1 bulan yang lalu,Kijjambu Rodney,UClbaDBz5UVrKzznKRddiYHA,7,https://yt3.ggpht.com/ytc/AMLnZu8yyOLGm_ewQnCBLzRMkRXQG0z_nBkGApXh3ggFCA=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.329817
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frbtc7ZYJi, @IAMsoIExist  are you trying to say this trailer has a greater positive reaction than a negative one? It has more than 3 times the amount of dislikes than it does likes.,1 bulan yang lalu,010shadowkiller,UCtPYHOEhaD58yr711BpSGJA,49,https://yt3.ggpht.com/ytc/AMLnZu9WwmZyvG7pN2GfMaN_utxDdx0RWTeiBuxuew=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.332693
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frcO577Rt8,finally a comment that makes sense,1 bulan yang lalu,Lien Le,UCeWW_yeul-bGz9bnXkjm_Ow,11,https://yt3.ggpht.com/ytc/AMLnZu_Q_8ORXEYpeA5133_8b76PdFDT--fdrRkrqp9zOQ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.335502
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frcOv4twJX," @danielle meikle  ""like there shouldn’t be any controversy behind this movie at all.""

I was replying to this particular comment here that you made.

So does my previous question makes sense now?",1 bulan yang lalu,Robert McDougall,UCK9wusU1scY9MhdIXpCXkag,6,https://yt3.ggpht.com/ytc/AMLnZu80hNGRrKpMk4lVUHl4DxkLqXUKc6L1FzGI4w=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.338223
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frdegqMw4E,toxic people protest about anything. how lame.,1 bulan yang lalu,clemesco,UC-G0RgxnG59G3jok4GPnFtQ,71,https://yt3.ggpht.com/ytc/AMLnZu8zHgKMuYTmkL6DsgT77EU1kKeq9EjKxkENoXRFdg=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.340764
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frdpQOuWpv,"@UCZaSYuQsP_oJWDMSbPwGCVg What do you mean race doesn't effect the story? Literally the exact same thing can be said about your Mulan example... Mulan issue is about her sex not the fact she is ""Chinese"".

You can easily race-swap her and still get the same story and message of a women proving herself to a man in deeply entrenched patriarchy story with a white women instead. The literally core story would work regardless of race... Does that mean we should do it?",1 bulan yang lalu,Robert McDougall,UCK9wusU1scY9MhdIXpCXkag,40,https://yt3.ggpht.com/ytc/AMLnZu80hNGRrKpMk4lVUHl4DxkLqXUKc6L1FzGI4w=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.343398
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9fre2jxCFOr," @IAMsoIExist  uh...no. On your pc, download the extension for chrome that allows you to see dislikes; this flop is sitting at over one million of them. Get woke, go broke.",1 bulan yang lalu,H Thompson ,UCPhTacjBM_sdTOi7yPui0tg,68,https://yt3.ggpht.com/ytc/AMLnZu-hLiThadRMXxSVBm2CSnEwuWD2Q2IjDMngqg9izNO9D8rhWKB-DO8KFL6fkw57=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.345923
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9fre3FMKkMe,Truly a gigachad,1 bulan yang lalu,Fr0Ck,UCVJ7hybtSpkqjKj93KDMbew,6,https://yt3.ggpht.com/j5YFvZ-qYJXwKMaBZ9e6IYTnobrvj7jy6Q1ocGxDDYBnGxw6jDCxWEJca3Q1_ehmt_TQGoIPSQ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.34826
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9freFI6H1JH, @ishcontent  ryan gosling as blade,1 bulan yang lalu,H Thompson ,UCPhTacjBM_sdTOi7yPui0tg,26,https://yt3.ggpht.com/ytc/AMLnZu-hLiThadRMXxSVBm2CSnEwuWD2Q2IjDMngqg9izNO9D8rhWKB-DO8KFL6fkw57=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.350608
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frefTrjcA3,THIS IS SO HELPFUL THANK YOU SM💗,1 bulan yang lalu,Mei Mei 美美,UCuk8d88Duh3yQ3br0ih-azg,6,https://yt3.ggpht.com/DIv8r5RZkdhYmQK9xV3ezBpTzXoeMQRTmN74UOCVbf6JJCW52bCBHYUIgaL2T6RuxAjXHHv1aA=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.35295
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frezSGgFhy,"That explains a lot of things. Because there are only comments that don't say ""I love [Insert scene]"" and that's it.",1 bulan yang lalu,Alfredo 12GRenovado,UCWU99sOlXv6mzGy2WDU_sfw,5,https://yt3.ggpht.com/ytc/AMLnZu-pB0h3T8mLRqwrEE2S7pUY3TUhFV04JA32IlYg=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.35521
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frf089cPg9,"thanks, honestly I was a little confused about the comments. I like the internet lol, those comments are gold",1 bulan yang lalu,ALopezTywonek,UCamjMKx7dZCHNYYVQNwH6mw,12,https://yt3.ggpht.com/ytc/AMLnZu_vYS6npgF-Ly5RvwI5xDhEw0c1ZsMxXT8b4o9ILa0=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.3574
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frf0hdBbG3,Have my upvote. Your comment deserves to be on top of the comment section to those who don’t understand it,1 bulan yang lalu (diedit),Fr0Ck,UCVJ7hybtSpkqjKj93KDMbew,18,https://yt3.ggpht.com/j5YFvZ-qYJXwKMaBZ9e6IYTnobrvj7jy6Q1ocGxDDYBnGxw6jDCxWEJca3Q1_ehmt_TQGoIPSQ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.359582
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frf5nvHe5r," @ItsGarden  I literally said in my comment that people love Tiana and her movie is awesome. That's great of them for new poc princess movie but still didn't answer why they can't cast someone who fits the original Ariel description. Admit it, they're greedy capitalist who only cares about scamming people who feel nostalgic.",1 bulan yang lalu,Lewis Catlord,UCDPklhrMXNtCLcWy4Okcr5w,76,https://yt3.ggpht.com/ytc/AMLnZu9dwc9fxAIasigkh7LDPK7h6pwOKsDRhu_ZpU9HFQ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.361767
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frfFGc2JpJ,"I got the general gist, but I did not expect such a enlightenly specific answer. Thanks dude.",1 bulan yang lalu,GuinessHangover,UCl3ivOAdXvhnHtSrfqBsmnw,7,https://yt3.ggpht.com/ytc/AMLnZu_QwSXwTTu5X5KI93jRddGn1tKdsJpLYHBKjw=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.363893
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frfGBlbHF2,"I am afraid how long before this real comment, if not the last one, being deleted like the others. Let's screencap first!",1 bulan yang lalu,Elsie Yam,UCCwl_T2sGNG8gn-lPi8mj_A,12,https://yt3.ggpht.com/ytc/AMLnZu-3cNvuuo80rCIZ-PeN0P2PXbEXMIheGgvQig=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.365939
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frfN4vBvMM,I love the part where this comment explains things.,1 bulan yang lalu,Troy Shear,UC4II3m2HoNeDax8u5bItBVg,23,https://yt3.ggpht.com/ytc/AMLnZu9rUI7jw8_2DrkEvNQ4rs-0alCzmCFtp54v1G9p4A=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.367985
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frfpepVfhu,Nailed it 🔨,1 bulan yang lalu,MR Steel,UC3gzQpd33hISAf3Xo2e8Hjg,2,https://yt3.ggpht.com/ytc/AMLnZu_J5AcckzzqWSGSy9-6Ghuh6RlPaM4feYrX9g=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.370062
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frfuUPnPSH, @IAMsoIExist  u must be one of 'em.,1 bulan yang lalu,CaptainPlanet,UCHIF9SR8tlMwKu_B9YU990Q,1,https://yt3.ggpht.com/ytc/AMLnZu_u9bly6HFFcwJj2wKEYQQvZFpSveyHY4iIfTa7=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.372095
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frgBa5k5Vi,Ahhh thx for the explanation ^^,1 bulan yang lalu,yeolicious,UCDFBupazrQgy12_-IOF6VSw,2,https://yt3.ggpht.com/ytc/AMLnZu-EHpy6Q4uWLL9_KCKUOZqNR11ottrv_f-SL_QrmQ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.374122
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frgG7hqXMo,I’m on it 🫡,1 bulan yang lalu,TheCrashingToaster,UC1oEuqnIvI87579V72xxvTw,1,https://yt3.ggpht.com/ytc/AMLnZu-cGy1fukK6YDjfFpdQQAUXK5aZdycy4YDYP46D=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.376156
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frgL2eDMT8, @Sugar  Blackwashing a character is racist.,1 bulan yang lalu,Beta,UCt4YbPuz5zwSxBVttIhbpIA,72,https://yt3.ggpht.com/ytc/AMLnZu9dTVdrRlu8KFQa4f1rhfce33k5ackrI33GQn8mBfQ5w9f_98t4t6vHQbCir1WN=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.378157
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frg_Nk-5Om,"""The Little Mermaid"" is not a Disney fairytale",1 bulan yang lalu,Chunky Rivera,UCjduM-UzFijt72npaVGUtEQ,28,https://yt3.ggpht.com/ytc/AMLnZu9KDwQTqLld7n5d7-afcd4r7J5xJlwtp_UTrWgZ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.380117
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frglbrJuT3,Thanks a lot;,1 bulan yang lalu,Carla Selene,UCC054HmRMAlXrFvnK7SH54w,1,https://yt3.ggpht.com/ytc/AMLnZu_qjYn4nOgTSw7ChF1DWp2-nvCb_Pk0eKQX9xD3hg=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.382068
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frh5bPnrk3,Love that 😭😭💀💀,1 bulan yang lalu,Spppeeeddyyspedddy,UCQ3GjCFEzaCB02xHF4SvV-w,3,https://yt3.ggpht.com/YiMH56MH_JFzLgmN_3t-msAs6R3S7ZDY6a51t5FoY3qK-oYrKTl83lRkWbaceA22kxlwHK4WyA=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.384025
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frh6Wf44Mj, @Murtadha Alkenani  yea thought it was gonna be a meme 😂😂,1 bulan yang lalu,Spppeeeddyyspedddy,UCQ3GjCFEzaCB02xHF4SvV-w,2,https://yt3.ggpht.com/YiMH56MH_JFzLgmN_3t-msAs6R3S7ZDY6a51t5FoY3qK-oYrKTl83lRkWbaceA22kxlwHK4WyA=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.385971
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frhAmaEBN4, @Why  correction. They made a character magically change into someone else.. Some people care about the actual continuity of a movie.,1 bulan yang lalu,CaptainPlanet,UCHIF9SR8tlMwKu_B9YU990Q,10,https://yt3.ggpht.com/ytc/AMLnZu_u9bly6HFFcwJj2wKEYQQvZFpSveyHY4iIfTa7=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.387949
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frhT_MxlhH, @Virtual reality Fitness  🤣🤣🤣🤣🤣😂😂😂,1 bulan yang lalu,Eve Fet,UCTdyT8Ju6i_RWFMwWzkpUWg,0,https://yt3.ggpht.com/ytc/AMLnZu-rs2whaO45Uo4AUUwBkIphEShXLE45DodhqkDj=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.389932
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frhVe6A8ss, @Robert McDougall  🤣🤣🤣🤣🤣🤣,1 bulan yang lalu,Eve Fet,UCTdyT8Ju6i_RWFMwWzkpUWg,0,https://yt3.ggpht.com/ytc/AMLnZu-rs2whaO45Uo4AUUwBkIphEShXLE45DodhqkDj=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.391876
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frhWu3yeNH, @hamna faisal  it’s a terrible explanation and it makes no logical sense,1 bulan yang lalu,Subwire,UCa8NZBPJleguyAmM1nAAkMg,5,https://yt3.ggpht.com/ytc/AMLnZu_RNR42GpLE3HOyRTYmbUfpmZ6REgwFX172vE97Isvk6YrM_fmPH3K38e4OVIeq=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.393771
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frhrpETMoE,@K ORA are people this judgmental nowadays?,1 bulan yang lalu,Raul,UC3f_n7H5ojdRU1j9ppky8CA,3,https://yt3.ggpht.com/dt0doi39jWG4m8qWxxtdJkmb8BF-lwgLHC0RJMqKnlMo0nJybPzdSUaU_lOa9zWYxNgpzGYJle0=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.395661
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frhsbqKnNM, @Subwire  🤣🤣🤣🤣😂😂😂,1 bulan yang lalu,Eve Fet,UCTdyT8Ju6i_RWFMwWzkpUWg,0,https://yt3.ggpht.com/ytc/AMLnZu-rs2whaO45Uo4AUUwBkIphEShXLE45DodhqkDj=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.397597
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frhuzyC9hC," @danielle meikle  people are mad because they didn't race swap Alice in wonderland, Cinderella, beauty and the beast, Aladdin, and Maleficent. Why did they do it to the little mermaid? Honestly she has an amazing voice and it doesn't bother me one bit. How would people feel about a white girl playing Tiana in princess and the frog. People would be outraged because they changed the characters race. People should worry about the hard work they put in and not worry about their skin color.",1 bulan yang lalu,Zeebaneh,UCaRNfcAYRiiOB2bSry_wkQA,54,https://yt3.ggpht.com/ytc/AMLnZu805IzQ7OHC-YvA-m9hhZvzzMN6hR7gXDIlPg=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.399533
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9fri3POnofG," @danielle meikle  
Exactly. It's so obvious that this is racist. If Disney actually cared about Halle Bailey, they would have gone to the trouble of casting her in a new movie based on an African tale. Instead, they're essentially telling her that she's not worth the effort and are instead making a soulless remake that spits on the source material, all while using her as a shield against any criticism.
It's honestly disgusting. Everyone needs to be ready to accept criticism because nobody is perfect. If someone is trying to shut down all criticism they receive on the grounds that it's racist, that is solid proof that they're not the good guys.",1 bulan yang lalu,WarriorofLight,UCkLajMJbGDdgusQ8XOqncDg,99,https://yt3.ggpht.com/ytc/AMLnZu_holRUzhhlf2HzcnC-A1K62beVytS8c6CUlilTjw=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.40144
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9friUcXSM1B,"Yeah I think they missed the assignment here. I'm sure there is another mermaid down there not named Ariel that has her own story to tell. That's almost racist in itself to recast because you could not recognize that there's plenty of fish in the sea, lol.",1 bulan yang lalu,kingrowla,UCL9PK-8FNdGrNAVSIPPB9sw,24,https://yt3.ggpht.com/ytc/AMLnZu8D_VuR7uH6Vbpq3ojXzicFnROGmgOOhJbTjh9BKw=s176-c-k-c0x00ffffff-no-rj,false,true,1664341271.403373
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9friorHJvKp,They wanna seem like they’re progressive while putting in little to no effort to accomplish this goal; rather make easy money changing an already established character rather than making an original story with an mc that just so happens to be poc,1 bulan yang lalu,fluffuchan 062,UCo5qif74FQnVw0Hf-PPIO_Q,34,https://yt3.ggpht.com/ytc/AMLnZu_htcafWJMZ4FLAyzbN2Prtb8ESeH_UiQmt9TzC=s176-c-k-c0x00ffffff-no-rj,false,true,1664341272.418311
UgyeI7JLausblxc07Nd4AaABAg.9frP3C4qZLP9frj-iinTx2, @Eve Fet  nice reply,1 bulan yang lalu,Subwire,UCa8NZBPJleguyAmM1nAAkMg,1,https://yt3.ggpht.com/ytc/AMLnZu_RNR42GpLE3HOyRTYmbUfpmZ6REgwFX172vE97Isvk6YrM_fmPH3K38e4OVIeq=s176-c-k-c0x00ffffff-no-rj,false,true,1664341272.422695
